,tns_name,previous_name,repeater_name,ra,dec,gb,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,repeating,redshift,fre_width,fre_width_ob,rest_width,energy,bright_temp,log_fre_width,log_redshift,log_rest_width,log_energy,log_bright_temp
444,FRB20190420C,-9999,-9999,248.1,37.25,42.84,627.6,0.0,3.5,0.0,5.9,629.954,594.2,600.4,13.76,0.008,0.44,4.13,0,0.00195,-0.5,-6.4,700.0,400.2,400.2,954183.995,949993,0,0.585075993885363,475.20578296683186,299.8,1.230224927714746,1.637618207478727e+40,1.3187854511432834e+28,2.676881717106349,-0.23278772095782307,-2.9100154772315703,40.2142126582839,28.120174147355677
445,FRB20190421A,190303.J1353+48,FRB20190303A,208.03,48.24,65.81,226.4,0.0,5.1,0.0,10.6,223.641,193.8,201.8,30.47,0.0038,0.38,5.3,0,0.00314,63.0,-68.0,761.0,527.2,633.4,777716.309,775797,1,0.1212263170324296,262.142712922182,233.79999999999995,2.800505082961927,1.2960689991664994e+39,3.6131313435211702e+25,2.418537789642067,-0.916403088905079,-2.5527636347430307,39.1126281227997,25.557883749204247
446,FRB20190421A,190303.J1353+48,FRB20190303A,208.03,48.24,65.81,226.4,0.0,5.1,0.0,10.6,223.641,193.8,201.8,30.47,0.0038,0.38,5.3,1,0.00346,50.2,-66.0,705.4,485.6,585.3,777716.309,775797,1,0.1212263170324296,246.44554448372799,219.79999999999995,3.0859068748561356,1.1976463296686963e+39,4.231387697598886e+25,2.3917209709037173,-0.916403088905079,-2.5106171840234692,39.078328587877984,25.626482819047673
447,FRB20190421B,-9999,-9999,82.49,62.31,15.06,393.1,0.0,2.5,0.0,4.2,392.2475,295.8,269.3,2.9499999999999997,0.0012,5.1,16.4,0,0.001123,-0.13,-0.8,800.2,400.2,400.2,389278.261,378170,0,0.2449364622254417,497.97458489017674,400.00000000000006,0.9020540678779151,1.0774755184389467e+40,5.510429359738621e+29,2.697207178254472,-0.6109465592419975,-3.044767430665052,40.03240741124329,29.74118543937818
448,FRB20190422B,-9999,-9999,158.27,45.67,56.95,975.4,0.0,1.1,0.0,1.8,977.386,943.3,955.7,13.76,0.0042,0.22,1.57,0,0.00324,-7.2,7.6,800.2,400.2,400.2,568672.763,569082,0,0.9738058100576846,789.5223240230739,400.00000000000006,1.6414988665502563,1.7340387984924395e+40,1.8367104760479795e+28,2.8973644143480697,-0.011527638633352471,-2.784759412813495,40.23905881043123,28.2640407030862
449,FRB20190422A,-9999,-9999,48.56,35.15,-19.17,452.9,0.0,8.8,0.0,15.3,452.302,372.8,367.0,29.49,0.0027,0.6,9.1,0,0.00322,42.0,-46.9,781.4,501.7,626.1,750783.346,746608,0,0.33488092300427624,373.366194164296,279.7,2.4122001779402797,1.7868161665810219e+40,5.063327977150579e+26,2.572134992904578,-0.4751095919941862,-2.6175866548372198,40.252079873184826,26.70443605972999
450,FRB20190422A,-9999,-9999,48.56,35.15,-19.17,452.9,0.0,8.8,0.0,15.3,452.302,372.8,367.0,29.49,0.0027,0.6,9.1,1,0.00231,54.2,-63.7,740.5,506.3,612.3,750783.346,746608,0,0.33488092300427624,312.6291121676015,234.2,1.7304914320006355,1.7474325807340035e+40,5.294134230179835e+26,2.4950294172693948,-0.4751095919941862,-2.761830546640906,40.242400428835445,26.723794948428754
451,FRB20190422A,-9999,-9999,48.56,35.15,-19.17,452.9,0.0,8.8,0.0,15.3,452.302,372.8,367.0,29.49,0.0027,0.6,9.1,2,0.002,24.0,-32.0,763.7,444.8,582.8,750783.346,746608,0,0.33488092300427624,425.6935263460637,318.90000000000003,1.4982609800871303,1.6632430312784205e+40,5.8436524856156746e+26,2.62909704577601,-0.4751095919941862,-2.8244125308690693,40.22095571249766,26.766684381104316
452,FRB20190423A,-9999,-9999,179.68,55.25,60.29,244.2,0.0,17.0,0.0,27.3,242.64562,211.0,220.2,5.8999999999999995,0.0005385,10.8,55.4,0,0.0004139,11.19,-30.52,632.6,400.2,480.7,606950.905,520740,0,0.1425635697154191,265.53177360186345,232.40000000000003,0.362255554938699,1.4334266078429788e+40,6.629641551320099e+28,2.4241164963188986,-0.8459914386698626,-3.4409849461998454,40.156375461757726,28.82149004778757
453,FRB20190423A,-9999,-9999,179.68,55.25,60.29,244.2,0.0,17.0,0.0,27.3,242.64562,211.0,220.2,5.8999999999999995,0.0005385,10.8,55.4,1,0.002366,-3.66,-5.59,593.0,400.2,400.2,606950.905,520740,0,0.1425635697154191,220.2862562411328,192.8,2.0707819352137276,1.1933790897831495e+40,9.56498125918923e+28,2.3429874021674175,-0.8459914386698626,-2.683865632308694,40.07677842392927,28.980684123444476
454,FRB20190423B,-9999,-9999,298.58,26.19,-0.87,585.5,0.0,5.8,0.0,9.7,584.949,102.3,160.8,9.83,0.003,0.87,7.0,0,0.00249,62.4,-106.0,623.1,463.8,537.6,962826.153,962149,0,0.003093610453494553,159.7928121452417,159.3,2.48232066683615,8.968629022440081e+35,6.810663793909499e+23,2.2035572398348773,-2.50953437342551,-2.6051421169380093,35.952726060268745,23.83318944201308
455,FRB20190423B,-9999,-9999,298.58,26.19,-0.87,585.5,0.0,5.8,0.0,9.7,584.949,102.3,160.8,9.83,0.003,0.87,7.0,1,0.0085,63.0,-116.0,604.1,455.6,524.6,962826.153,962149,0,0.003093610453494553,148.95940115234396,148.5,8.473785408878424,8.751753692656373e+35,7.152393331482772e+23,2.1730679176869767,-2.50953437342551,-2.071922538319453,35.94209508647731,23.854451389595948
456,FRB20190423C,-9999,-9999,349.08,86.97,24.35,855.7,3.9,2.9,7.0,5.4,855.5273,795.1,795.4,7.86,0.00248,1.23,4.37,0,0.00016,1.9,-12.3,668.0,400.2,433.0,361824.303,360537,0,0.8084094905575496,484.2920615713118,267.8,0.08847553656150661,3.6089001699983383e+40,1.8578760958736564e+29,2.6851073502275624,-0.09236859660084548,-4.053176794895648,40.55737486869888,29.2690167469705
457,FRB20190423D,-9999,-9999,29.69,84.8,22.14,498.2,21.2,12.0,39.2,22.3,496.455,430.3,426.7,8.85,0.007,1.71,18.0,0,0.0019,10.3,-14.8,800.2,400.2,565.9,899689.783,898313,0,0.4007706515079704,560.3082606031882,400.00000000000006,1.3563962080120646,4.632366998993697e+40,2.8441200637348145e+28,2.7484270253016505,-0.39710408942329783,-2.867613433020859,40.665802959036306,28.453947926065073
458,FRB20190424A,-9999,-9999,168.3,63.78,50.06,758.6,0.0,1.6,0.0,2.7,758.672,723.2,732.4,0.98,0.00075,1.13,1.99,0,0.000666,4.9,-12.4,751.2,400.2,487.9,366308.371,365402,0,0.7285145292837237,606.7085997785871,351.00000000000006,0.385301939160432,1.5021895084217438e+40,7.015077458582195e+30,2.782980150885891,-0.1375617823636897,-3.414198805249766,40.17672472445923,30.846032470752704
459,FRB20190425A,-9999,-9999,255.72,21.52,33.02,127.8,0.0,9.2,0.0,14.7,128.15774,79.4,89.3,0.98,0.00038,18.6,31.6,0,0.0003799,8.26,-10.56,800.2,400.2,591.8,279123.089,185434,0,0.002248222001635545,400.8992888006543,400.00000000000006,0.37904781635958845,2.3528028308220966e+36,6.382066816818428e+26,2.603035285808453,-2.6481608063926076,-3.42130600092577,36.37158553402948,26.804961346711714
460,FRB20190425B,-9999,-9999,210.12,88.6,28.46,1030.3,2.5,2.1,5.2,4.2,1031.7236,979.0,982.9,1.97,0.0013,1.25,3.1,0,0.001108,22.4,-65.6,572.6,400.2,474.8,342929.758,342906,0,1.0138877599652225,347.1942498180045,172.40000000000003,0.5501796187584623,4.396727159054135e+40,3.915076360536844e+30,2.540572523840312,0.0059898801198366705,-3.259495501959207,40.6431295161101,30.592740237054596
461,FRB20190426A,-9999,-9999,115.04,59.12,29.19,341.3,0.0,1.2,0.0,2.0,340.6624,284.8,286.7,1.97,0.00043,1.59,2.01,0,0.000398,27.0,-71.7,577.8,403.7,483.0,195167.362,193642,0,0.23188292372475716,214.4708170204802,174.09999999999997,0.3230826504166448,1.4232073231354526e+39,2.3616872066686124e+29,2.3313682062214145,-0.6347312324106171,-3.4906863630303953,39.15326816975064,29.373222377014436
462,FRB20190427A,-9999,-9999,78.93,7.77,-17.22,454.5,0.0,4.0,0.0,7.0,455.7828,370.8,330.1,1.97,0.00065,3.9,9.5,0,0.000339,-2.62,3.3,800.2,400.2,400.2,322702.449,320409,0,0.3325720097657585,533.0288039063034,400.00000000000006,0.25439525782894834,1.1753718113564236e+40,1.7794244448056543e+30,2.7267506781439583,-0.4781143050738248,-3.5944909886129137,40.070175270929035,30.25027955238448
463,FRB20190428A,-9999,-9999,170.73,23.33,69.65,968.9,0.0,3.2,0.0,5.4,969.4001,942.4,949.4,3.93,0.00363,2.22,7.4,0,0.000374,54.0,-48.8,800.2,560.1,696.0,509717.601,505241,0,0.9727967814485777,473.6685072258035,240.10000000000002,0.18957857368632805,1.4185267263268324e+41,7.496748523409371e+29,2.67547451077246,-0.011977874956038841,-3.7222107485149523,41.15183752270989,29.874872942788567
464,FRB20190429A,-9999,-9999,281.09,59.42,23.99,470.7,0.0,3.1,0.0,5.1,470.884,413.3,417.5,2.9499999999999997,0.0016,0.8,1.83,0,0.00125,3.7,-4.6,800.2,400.2,603.0,362119.515,360538,0,0.3813818246617412,552.5527298646966,400.00000000000006,0.904891013971526,4.5292375335158754e+39,9.519080761317342e+28,2.742373728866745,-0.41864000776929156,-3.043403724530726,39.656025097629325,28.978595011455614
465,FRB20190429B,-9999,-9999,329.93,3.96,-38.21,297.6,0.0,8.5,0.0,15.2,295.65,253.5,263.1,16.71,0.0078,0.74,5.0,0,0.00638,99.0,-910.0,444.1,401.7,422.4,672175.136,672442,0,0.19439841033123828,50.64249259804455,42.400000000000034,5.341601215151196,2.1515466700352645e+39,1.38808110639996e+27,1.704515073291592,-0.7113072907841991,-2.2723285379776965,39.332750770971195,27.142414842943655
466,FRB20190430B,-9999,-9999,237.72,62.27,44.2,2617.1,0.0,1.9,0.0,3.4,2619.399,2583.0,2590.0,25.56,0.0086,0.38,1.52,0,0.0033,0.0,-2.4,800.2,400.2,403.8,477016.66,477881,0,3.0289602282714396,1611.584091308576,400.00000000000006,0.8190698872735737,1.3267470079930075e+41,7.073501789292529e+28,3.2072529716159424,0.48129357087143343,-3.086679040410093,41.12278811690546,28.84963446772347
467,FRB20190430A,-9999,-9999,77.7,87.01,25.83,349.4,6.3,4.5,11.6,8.6,339.25,281.4,282.8,19.66,0.00323,0.75,7.7,0,0.00338,4.7,-29.1,574.6,400.2,433.8,629710.43,629881,0,0.22783617284717403,214.13462854454718,174.40000000000003,2.752810248424487,4.72179572371928e+39,1.3371158830912456e+27,2.3306869044254106,-0.6423773231859412,-2.560223723551207,39.67410719452151,27.126169047655523
468,FRB20190430C,-9999,-9999,277.22,24.92,15.75,399.5,0.0,3.3,0.0,5.7,400.561,301.5,317.4,2.9499999999999997,0.0011,2.17,5.1,0,0.000893,48.7,-48.8,800.2,530.6,659.3,338273.26,335610,0,0.25167798368538546,337.45238440158,269.6,0.7134422843890649,5.838781581591344e+39,9.13788131168564e+28,2.528212501165481,-0.599154774050964,-3.1466411544136523,39.76632222937291,28.960845512877626
469,FRB20190501B,-9999,-9999,261.45,54.36,34.05,784.5,0.0,1.4,0.0,2.2,784.068,740.5,747.6,5.8999999999999995,0.0011,0.88,3.2,0,0.000932,-0.03,-6.8,714.8,400.2,400.2,347549.483,347765,0,0.7477300744889454,549.8358814342222,314.59999999999997,0.5332631243257209,2.0881862950660732e+40,2.360987260554012e+29,2.740233077814488,-0.12625515122181824,-3.2730584471732387,40.319769241126245,29.373093643713194
470,FRB20190501B,-9999,-9999,261.45,54.36,34.05,784.5,0.0,1.4,0.0,2.2,784.068,740.5,747.6,5.8999999999999995,0.0011,0.88,3.2,1,0.00084,-1.2,-1.0,800.2,400.2,400.2,347549.483,347765,0,0.7477300744889454,699.0920297955782,400.00000000000006,0.4806234167742549,2.0881862950660732e+40,2.360987260554012e+29,2.8445343508551826,-0.12625515122181824,-3.3181950734653385,40.319769241126245,29.373093643713194
471,FRB20190502A,-9999,-9999,165.01,59.95,52.07,626.0,0.0,1.7,0.0,2.7,625.7691,590.8,600.6,3.93,0.000995,3.18,11.5,0,0.000849,-4.64,3.76,800.2,400.2,400.2,372435.239,367225,0,0.581285188804014,632.5140755216057,400.00000000000006,0.5369050478757288,4.499735549325326e+40,1.1529936138283953e+30,2.8010701944381267,-0.23561074276292326,-3.2701025128662113,40.65318699092122,30.061826901842167
472,FRB20190502B,-9999,-9999,212.04,64.44,50.72,917.1,0.0,2.5,0.0,4.1,918.6143,884.8,892.3,4.92,0.000609,2.58,10.1,0,0.001201,1.74,-3.99,800.2,400.2,498.1,369335.964,359929,0,0.9083515575799548,763.340623031982,400.00000000000006,0.629338968089836,1.2102449338945206e+41,9.480227508266941e+29,2.882718375036096,-0.04174603477450815,-3.2011153763052276,41.08287327335279,29.976818759743058
473,FRB20190502C,-9999,-9999,155.6,82.97,32.63,396.3,2.6,1.1,4.9,2.1,396.835,349.4,355.2,1.97,0.00032,3.6,8.3,0,0.000527,9.0,-26.8,634.3,400.2,473.2,332112.854,332569,0,0.30778385177447987,306.15219970040573,234.09999999999997,0.40297179024265717,1.034319899898207e+40,1.0007822949473821e+30,2.4859373841843473,-0.5117541696546616,-3.394725355275176,40.01465488041529,30.0003396135572
474,FRB20190515A,-9999,-9999,310.15,55.46,8.29,452.9,0.0,11.6,0.0,18.5,450.503,293.1,225.9,47.190000000000005,0.0383,0.55,16.8,0,0.00177,4.87,-9.5,800.2,400.2,517.1,3254355.579,3245177,0,0.24173780507627923,496.6951220305118,400.00000000000006,1.4254216894775704,1.38793130706062e+40,1.3537073807600537e+26,2.696089894874156,-0.6166554255041751,-2.846056637184387,40.14236797209667,26.1315247968045
475,FRB20190515B,-9999,-9999,0.83,3.41,-57.33,820.1,0.0,5.2,0.0,9.7,822.1887,789.7,798.4,4.92,0.00188,2.8,11.3,0,0.00038,0.77,-9.3,685.6,400.2,417.0,356989.674,354457,0,0.8024046566162314,514.4062889982724,285.40000000000003,0.2108294597470682,8.853907062199813e+40,1.1465768299728724e+30,2.711306269520657,-0.09560655962763646,-3.676068704125219,40.94713495895911,30.059403161303475
476,FRB20190515C,-9999,FRB20190213A,31.72,20.08,-39.38,653.5,0.0,4.6,0.0,9.9,652.39,609.3,617.9,12.78,0.0061,0.48,5.5,0,0.00494,35.2,-62.0,644.4,438.4,531.5,545427.258,543546,1,0.6019018480845967,329.9917807054269,206.0,3.0838343846764316,3.069115185715939e+40,1.001952669424634e+28,2.5185031227908183,-0.2204743232116609,-2.510908953498018,40.487013188067564,28.000847206667753
477,FRB20190515D,-9999,-9999,67.13,-5.01,-33.89,425.4,0.0,12.6,0.0,24.1,426.0611,378.3,367.0,4.92,0.00149,3.0,8.8,0,0.00042,30.6,-54.3,651.5,431.6,530.2,266492.296,265081,0,0.3412239523056053,294.9351471120026,219.89999999999998,0.3131468083894618,1.521200310942402e+40,1.3185681990070549e+29,2.469726530053501,-0.46696049101844567,-3.5042520102948105,40.182186405511935,29.120102597297038
478,FRB20190516B,-9999,-9999,167.34,7.37,58.76,1235.8,0.0,7.0,0.0,13.7,1235.416,1202.1,1212.2,13.76,0.00372,1.13,9.9,0,0.00149,1.1,-12.2,647.1,400.2,419.4,507054.52,504329,0,1.2674819860419742,559.8413023537636,246.90000000000003,0.6571165765249957,1.908947828169461e+41,1.4310082806971673e+29,2.7480649354353357,0.10294179568335231,-3.182357577091129,41.280794059222515,29.155642146862977
479,FRB20190517D,-9999,-9999,339.95,41.84,-14.62,1184.0,0.0,1.9,0.0,8.8,1180.148,1086.8,1097.3,14.75,0.0063,0.45,5.8,0,0.0023,0.1,-3.6,800.2,400.2,406.8,958800.078,959113,0,1.135688659916081,854.2754639664325,400.00000000000006,1.0769359987566611,8.788064650357431e+40,4.2704916296614285e+28,2.9315979329730397,0.05525928928646587,-2.9678101056274846,40.943893243195014,28.63047787496849
480,FRB20190517B,-9999,FRB20180814A,65.54,73.63,16.58,187.6,43.8,6.9,155.9,25.6,191.72,103.9,83.4,17.69,0.0078,0.48,4.2,0,0.0058,32.4,-105.0,541.1,402.6,466.7,811829.534,803770,1,0.005241411753233293,139.22593552782283,138.5,5.769758320923396,1.3424811050466e+36,4.424437303547449e+23,2.143720144810718,-2.280551721783189,-2.2388423778473134,36.12790818187123,23.645858045315553
481,FRB20190517C,-9999,-9999,87.5,26.62,-0.37,334.8,0.0,5.3,0.0,9.1,335.5746,147.6,43.1,1.97,0.000149,3.1,8.7,0,0.000377,8.48,-50.2,539.4,400.2,435.5,188812.917,183305,0,0.06267216518402682,147.9239653936165,139.2,0.35476604389530947,3.814919750172987e+38,3.8900743544815047e+28,2.1700385404272335,-1.2029253011316572,-3.4500579549468973,38.58148540666217,28.589957902465144
482,FRB20190518B,-9999,-9999,175.11,20.28,72.39,913.9,0.0,2.6,0.0,4.9,913.7722,887.7,893.6,0.98,0.00071,1.53,2.1,0,0.00061,0.4,-1.1,800.2,400.2,478.4,379580.436,379994,0,0.9115903862451844,764.6361544980739,400.00000000000006,0.319106019986941,2.433925352389457e+40,1.5469657951194646e+31,2.8834548290319364,-0.040200263595526475,-3.496065002693207,40.38630725444356,31.189480711142743
483,FRB20190518C,-9999,-9999,242.01,4.64,38.1,444.8,0.0,6.7,0.0,11.6,444.0795,402.4,408.2,2.9499999999999997,0.000288,6.7,14.8,0,0.000635,6.39,-15.1,730.2,400.2,494.3,351087.684,349593,0,0.3689118695282475,451.7409169443217,330.00000000000006,0.4638720827359273,2.803116497747881e+40,1.1075551385455433e+30,2.6548894290567273,-0.43307737137202473,-3.333601763886864,40.44764114744908,30.044365356357847
484,FRB20190518D,-9999,-9999,174.72,89.31,27.78,202.2,3.5,2.4,6.9,4.8,202.4551,148.5,151.8,1.97,0.000387,1.36,3.0,0,0.00026,5.4,-15.6,698.5,400.2,475.6,353943.657,352633,0,0.06383221914825794,317.34115097192534,298.3,0.24439944130303298,1.4910717384364914e+38,1.4852008433384105e+28,2.501526392558138,-1.194960056916114,-3.6118997912252575,38.17349853872973,28.171785187158697
485,FRB20190518A,-9999,FRB20180916B,29.5031258,65.7167542,3.73,351.0,0.0,6.8,0.0,26.1,349.607,150.7,24.8,4.92,0.0027,0.33,1.45,0,0.00207,5.1,-28.0,582.6,400.2,437.9,366430.605,364794,1,0.066664392833288,194.55958525279175,182.40000000000003,1.9406291368756001,7.24665598917677e+37,7.443128667539949e+26,2.289052631797946,-1.176106072007636,-2.7120574523486307,37.8601376451256,26.871755526598967
486,FRB20190518E,-9999,FRB20180916B,29.5031258,65.7167542,3.72,351.0,0.0,6.8,0.0,26.1,350.1451,151.1,25.1,5.8999999999999995,0.0022,0.79,3.81,0,0.00196,7.2,-2.6,800.2,494.7,800.2,364485.661,363578,1,0.06717880129204035,326.0231237947184,305.50000000000006,1.8366181914661488,3.534228058914575e+38,3.7689815080089465e+26,2.513248404301975,-1.172767749778321,-2.735981118366926,38.54829457050534,26.5762240066485
487,FRB20190518G,-9999,-9999,94.79,75.52,24.22,525.7,7.9,1.5,15.3,2.7,524.9464,461.9,460.2,0.98,0.00072,0.99,1.76,0,0.000666,19.8,-75.3,543.6,400.2,456.4,370435.485,370266,0,0.43663775323159276,206.01385381341046,143.40000000000003,0.46358241561026114,4.360669789446961e+39,2.464413925609279e+30,2.313896426351739,-0.3598787163792717,-3.3338730458496566,39.6395532010851,30.391713654186532
488,FRB20190519D,-9999,-9999,164.57,42.99,62.15,538.6,0.0,0.4,0.0,0.8,539.771,509.3,521.1,1.97,0.002,0.36,0.81,0,0.00183,-1.46,-1.9,800.2,400.2,400.2,436660.794,434106,0,0.49008697306287424,596.0347892251498,400.00000000000006,1.228116232865545,2.2328135766423688e+39,3.6595966875591584e+29,2.775271609283141,-0.30972684125823374,-2.910760528224749,39.34885246421997,29.563433225826405
489,FRB20190519E,-9999,-9999,168.28,41.65,65.2,693.9,0.0,0.8,0.0,1.5,693.8297,666.3,677.3,0.98,0.00045,1.0,1.46,0,0.000414,2.0,4.1,800.2,551.0,800.2,218437.16,217050,0,0.6653075349398849,414.9946377070194,249.20000000000005,0.24860273031488134,1.5041217066915426e+40,1.9204779070424134e+30,2.6180424850752315,-0.17697755792433595,-3.6044941059672,40.177282978812826,30.28340931545602
490,FRB20190519F,-9999,-9999,165.63,77.23,38.29,799.0,13.9,3.0,24.6,5.5,797.766,755.7,763.2,6.88,0.00136,0.75,4.0,0,0.00136,21.7,-86.4,534.4,400.2,453.9,419609.602,418297,0,0.7646159053745685,236.81145450126706,134.2,0.7707059626164471,3.0966013050394805e+40,1.2032507049483303e+29,2.3744027052568817,-0.11655667212321379,-3.113111281053691,40.490885292483796,29.08035612478952
491,FRB20190519G,-9999,-9999,306.68,72.34,18.99,433.5,95.8,10.9,179.0,21.2,430.094,356.6,350.9,18.68,0.0111,1.11,22.0,0,0.00306,1.74,-5.34,800.2,400.2,471.1,1313484.654,1308713,0,0.3161411756385067,526.4564702554027,400.00000000000006,2.3249785483806367,2.885065113853973e+40,3.660073828059376e+27,2.7213624676213746,-0.5001189360237451,-2.633581049811832,40.460155619317874,27.563489845721026
492,FRB20190519H,-9999,-9999,342.99,87.37,24.84,1169.5,2.5,1.8,5.0,3.6,1170.8729,1111.5,1112.4,2.9499999999999997,0.000309,3.2,6.6,0,0.000255,2.33,-14.0,652.9,400.2,435.0,360357.459,358105,0,1.1637801252981916,546.7872376628529,252.7,0.11784931242256344,1.1209409968073275e+41,6.959915678806356e+30,2.7378183693243097,0.0658709361646378,-3.9286729469704396,41.049582753152166,30.842603978051518
493,FRB20190519A,-9999,FRB20180916B,29.5031258,65.7167542,3.73,346.1,0.0,6.8,0.0,26.1,348.7128,149.8,23.9,8.85,0.00036,1.18,3.9,0,0.000269,96.6,-183.0,583.2,466.0,521.3,348292.269,347156,1,0.06550637656769326,124.87734733373371,117.20000000000005,0.2524621212183895,2.2392438866042307e+38,5.6013932828947324e+26,2.09648366479365,-1.183716422552151,-3.5978037731091703,38.35010139721376,26.748296066258238
494,FRB20190519A,-9999,FRB20180916B,29.5031258,65.7167542,3.73,346.1,0.0,6.8,0.0,26.1,348.7128,149.8,23.9,8.85,0.00036,1.18,3.9,1,0.00128,78.9,-215.0,532.9,433.4,480.6,348292.269,347156,1,0.06550637656769326,106.01788446848549,99.5,1.2013067478049764,2.0644170571686045e+38,6.590281766358502e+26,2.0253791338573035,-1.183716422552151,-2.9203460834637096,38.314797438754624,26.818903983176515
495,FRB20190519B,-9999,FRB20180916B,29.5031258,65.7167542,3.73,349.4,0.0,6.8,0.0,26.1,349.28,150.3,24.4,32.44,0.0022,0.97,12.4,0,0.00203,53.5,-53.0,800.2,537.9,662.5,755972.269,749035,1,0.06614982118635135,279.65109809718,262.30000000000007,1.904047592242834,9.2293664677258e+38,2.164360432713913e+25,2.446616528998111,-1.1794713254430087,-2.720322200494545,38.965171890731895,25.335329585872685
496,FRB20190519B,-9999,FRB20180916B,29.5031258,65.7167542,3.73,349.4,0.0,6.8,0.0,26.1,349.28,150.3,24.4,32.44,0.0022,0.97,12.4,1,0.00151,24.3,-33.0,748.5,442.7,575.6,755972.269,749035,1,0.06614982118635135,326.02861531878625,305.8,1.4163112631954085,8.018752209544107e+38,2.8672118345821364e+25,2.513255719484059,-1.1794713254430087,-2.848841291114588,38.90410679338761,25.45745978056124
497,FRB20190519B,-9999,FRB20180916B,29.5031258,65.7167542,3.73,349.4,0.0,6.8,0.0,26.1,349.28,150.3,24.4,32.44,0.0022,0.97,12.4,2,0.00606,41.5,-83.0,607.7,435.3,514.3,755972.269,749035,1,0.06614982118635135,183.80422917252702,172.40000000000003,5.684004142360381,7.164774602794532e+38,3.5914374125401086e+25,2.264355499896452,-1.1794713254430087,-2.2453456142414714,38.85520253244414,25.555268302448194
498,FRB20190519B,-9999,FRB20180916B,29.5031258,65.7167542,3.73,349.4,0.0,6.8,0.0,26.1,349.28,150.3,24.4,32.44,0.0022,0.97,12.4,3,0.00219,37.9,-113.0,545.5,410.2,473.1,755972.269,749035,1,0.06614982118635135,144.25007080651335,135.3,2.054120308872811,6.590812491895963e+38,4.244196227425878e+25,2.159116035005381,-1.1794713254430087,-2.6873741235676394,38.818938956171614,25.627795454993244
499,FRB20190519C,-9999,FRB20180916B,29.5031258,65.7167542,3.73,346.1,0.0,6.8,0.0,26.1,349.064,150.1,24.2,11.799999999999999,0.0032,0.64,4.0,0,0.00288,27.1,-68.6,585.5,405.8,487.5,357659.801,358106,1,0.06589247404910303,191.5408775866238,179.7,2.7019610984393965,2.1735178878519747e+38,1.977526498271966e+26,2.28226147290415,-1.1811641857943698,-2.5683209080359455,38.33716321874514,26.2961223116267
500,FRB20190519J,-9999,-9999,296.21,86.93,26.38,642.1,2.3,1.5,4.9,3.2,642.759,586.7,589.1,1.97,0.000501,0.63,1.7,0,0.00046,24.3,-259.0,461.0,400.2,419.5,345465.697,344729,0,0.576712764401921,95.86413607563681,60.80000000000001,0.291746226951164,6.86082671193437e+39,8.140793066809477e+29,1.9816561627746396,-0.23904043622917326,-3.5349947518203306,39.836376450225536,29.91066671542506
501,FRB20190520A,-9999,-9999,273.52,26.32,19.37,431.9,0.0,1.6,0.0,3.0,432.5063,352.8,367.3,1.97,0.00071,1.08,2.4,0,0.000649,11.4,-54.3,546.0,400.2,444.4,374488.098,373914,0,0.3117326314881723,191.25061767097554,145.8,0.49476546090319007,2.883892385012583e+39,3.495134925753482e+29,2.281602846443502,-0.5062177343497444,-3.3056006256611767,39.459979050268196,29.543463945855418
502,FRB20190527A,-9999,-9999,12.45,7.99,-54.88,582.3,0.0,12.9,0.0,24.0,584.58,550.9,559.9,57.02,0.00508,0.47,10.1,0,0.00267,47.0,-122.0,556.1,422.4,484.7,1340704.245,1346100,0,0.536726092426603,205.4602785574369,133.70000000000005,1.7374599241585562,4.064780314865584e+40,4.686699005493779e+26,2.312727872583126,-0.27024729138811565,-2.760085203956566,40.6090370786829,26.670867062662374
503,FRB20190527A,-9999,-9999,12.45,7.99,-54.88,582.3,0.0,12.9,0.0,24.0,584.58,550.9,559.9,57.02,0.00508,0.47,10.1,1,0.00247,30.7,-133.0,512.2,400.2,449.1,1340704.245,1346100,0,0.536726092426603,172.11332235177963,112.00000000000006,1.6073131133601624,3.7662323899445715e+40,5.459174693976319e+26,2.2358144879913233,-0.27024729138811565,-2.7938995120614756,40.57590711402286,26.737126991982464
504,FRB20190527B,-9999,FRB20181128A,73.92,63.22,12.3,449.7,0.0,5.9,0.0,25.6,449.819,337.4,297.9,8.85,0.0033,0.36,2.04,0,0.00212,11.8,-12.7,800.2,416.2,637.0,369868.919,371482,1,0.29381348117525,496.82437677129604,384.00000000000006,1.6385669424887073,3.108414727045746e+39,2.485612577153126e+27,2.6962028964228257,-0.5319282811608086,-2.7855358111265436,39.49253895789319,27.39543343777443
505,FRB20190527C,-9999,-9999,100.22,57.0,21.11,535.4,0.0,6.0,0.0,11.5,535.4368,461.6,451.3,6.88,0.00381,3.0,20.0,0,0.000491,0.65,-3.97,800.2,400.2,434.3,576333.68,563609,0,0.4362982085013564,574.5192834005427,400.00000000000006,0.34185101470836815,4.70779199187647e+40,1.6706641187189675e+29,2.759304610106812,-0.36021657028059356,-3.466163126655881,40.67281726581627,29.2228891452558
